Doc ID,Country,Year,Response,Health relevance (1/0),Health adaptation mandate (1/0),Institutional health role (1/0),Notes,Matched health keywords,Health keyword categories
directive-2019-944-on-common-rules-for-the-internal-market-for-electricity-consolidated-text_c102,European Union,2019.0,Mitigation,1,1,0,,anger;flu;health;ill;mental;stress,communicable_disease;general_health;mental_health
regulation-eu-2022-869_fbd4,European Union,2019.0,Mitigation,1,1,0,,health;ill;mental;stress,communicable_disease;general_health;mental_health
regulation-eu-2023-1804-on-the-deployment-of-alternative-fuels-infrastructure_a349,European Union,2023.0,Mitigation,1,1,0,,CKD;air pollution;emergency;health;ill;mental,communicable_disease;environmental_health;general_health;mental_health;non_communicable_disease
regulation-eu-2020-2220-laying-down-certain-transitional-provisions-of-support-from-the-european-agricultural-fund-for-rural-development-eafrd-the-european-agricultural-guarantee-fund-eagf-in-the-years-2021-and-2022-consolidated-text_76bf,European Union,2020.0,Adaptation;Mitigation,1,1,0,,AIDS;COVID;COVID-19;TB;disease;emergency;ill;mental,communicable_disease;general_health;mental_health
regulation-eu-2020-2220-laying-down-certain-transitional-provisions-of-support-from-the-european-agricultural-fund-for-rural-development-eafrd-the-european-agricultural-guarantee-fund-eagf-in-the-years-2021-and-2022_9765,European Union,2020.0,Adaptation;Mitigation,1,1,0,,AIDS;COVID;COVID-19;TB;disease;flu;health;hospital;ill;mental;pandemic,communicable_disease;general_health;mental_health
directive-eu-2025-1892_bf7a,European Union,2008.0,Mitigation,1,1,0,,COVID;COVID-19;flu;health;ill;mental;pandemic,communicable_disease;general_health;mental_health
directive-eu-2018-851_b6b7,European Union,2008.0,Mitigation,1,1,1,,flu;health;health service;ill;mental;nutrition;well-being,communicable_disease;general_health;mental_health;nutrition
regulation-eu-2023-1542_5087,European Union,2008.0,Mitigation,1,1,0,,ill,communicable_disease
commission-regulation-eu-no-1357-2014_cc0a,European Union,2008.0,Mitigation,1,1,0,,anger;cancer;disease;flu;ill;mental;respiratory;toxins,communicable_disease;mental_health;non_communicable_disease;pathogens_microbiology
council-regulation-eu-2017-997_d493,European Union,2008.0,Mitigation,1,0,0,,anger,mental_health
commission-directive-eu-2015-1127_928c,European Union,2008.0,Mitigation,1,0,0,,flu;ill,communicable_disease
directive-2008-98-ec-waste-framework-directive-initial-text_b0d0,European Union,2008.0,Mitigation,1,1,0,,GP;TB;anger;cancer;death;disease;diseases;drought;flood;flu;health;ill;mental;stress;toxins,communicable_disease;environmental_health;general_health;mental_health;mortality_morbidity;non_communicable_disease;pathogens_microbiology
commission-delegated-regulation-eu-2019-807-supplementing-directive-eu-2018-2001-as-regards-the-determination-of-high-indirect-land-use-change-risk-feedstock-for-which-a-significant-expansion-of-the-production-area-into-land-with-high-carbon-stock-is-observed-and-the-certification-of-low-indirect-land-use-change-risk-biofuels-bioliquids-and-biomass-fuels_c4c5,European Union,2018.0,Mitigation,1,1,0,,flu;ill,communicable_disease
regulation-2018-1999-on-the-governance-of-the-energy-union-and-climate-action-initial-text_3c21,European Union,2018.0,Adaptation;Mitigation,1,1,0,,HIV;emergency;flu;health;ill;mental;stress,communicable_disease;general_health;mental_health
directive-2019-944-on-common-rules-for-the-internal-market-for-electricity-initial-text_81bb,European Union,2019.0,Mitigation,1,1,0,,anger;flu;health;ill;mental;stress;well-being,communicable_disease;general_health;mental_health
regulation-eu-2023-435-amending-regulation-eu-2021-241-as-regards-repowereu-chapters-in-recovery-and-resilience-plans_eae7,European Union,2021.0,Mitigation,1,1,0,,COVID;COVID-19;emergency;health;ill;mental;pandemic,communicable_disease;general_health;mental_health
regulation-eu-2024-795_8767,European Union,2021.0,Mitigation,1,1,0,,COVID;COVID-19;anger;health;ill;mental;pandemic,communicable_disease;general_health;mental_health
directive-eu-2025-794-amending-directive-eu-2022-2464_e2f8,European Union,2022.0,Adaptation;Mitigation,1,0,0,,mental,mental_health
directive-eu-2022-2464-corporate-sustainability-reporting-directive-consolidated-text_73b1,European Union,2022.0,Adaptation;Mitigation,1,1,0,,flu;health;ill;mental,communicable_disease;general_health;mental_health
law-no-9-531-of-september-15-2010_2398,Brazil,2010.0,Mitigation,1,1,0,,flu;ill;mental,communicable_disease;mental_health
law-no-9-336-of-31-january-2011_4fb2,Brazil,2011.0,Mitigation,1,1,0,,,
law-no-13-594-of-december-30-2010_6b3e,Brazil,2020.0,Mitigation,1,1,0,,flu;health;ill;mental;well-being,communicable_disease;general_health;mental_health
law-no-5690-of-14-april-2010_5849,Brazil,2010.0,Mitigation,1,0,0,,hospital;ill;mental,communicable_disease;general_health;mental_health
law-on-disaster-risk-management_393e,Comoros,2024.0,Disaster Risk Management,1,0,0,,anger;death;emergency;epidemic;health;ill;illness;injuries;injury;loss of life;mental;psychological,communicable_disease;general_health;injury_trauma;mental_health;mortality_morbidity
law-no-3-135-of-june-05-2007_d3c2,Brazil,2007.0,Mitigation,1,0,0,,ill,communicable_disease
law-no-13798-of-november-9-2009_f3ee,Brazil,2009.0,Mitigation,1,1,0,,flu;health;ill;mental;well-being,communicable_disease;general_health;mental_health
law-no-16497-of-february-10-2009_47c4,Brazil,2009.0,Mitigation,1,0,0,,flu;health;ill;mental,communicable_disease;general_health;mental_health
regulation-eu-2020-852-on-the-establishment-of-a-framework-to-facilitate-sustainable-investment-taxonomy-regulation_e81c,European Union,2020.0,Adaptation;Mitigation,1,1,0,,anger;arsenic;disease;drought;flood;health;ill;mental;parasite,communicable_disease;environmental_health;food_waterborne;general_health;mental_health;pathogens_microbiology
regulation-eu-2021-241-of-the-european-parliament-and-of-the-council-of-12-february-2021-consolidated-text_ad2b,European Union,2021.0,Mitigation,1,1,1,,COVID;COVID-19;accident;drought;flood;health;health care;health service;healthcare;ill;mental,communicable_disease;environmental_health;general_health;injury_trauma;mental_health
directive-eu-2022-2464-amending-regulation-eu-no-537-2014-directive-2004-109-ec-directive-2006-43-ec-and-directive-2013-34-eu-as-regards-corporate-sustainability-reporting-corporate-sustainability-reporting-directive_9786,European Union,2022.0,Adaptation;Mitigation,1,1,0,,COVID;COVID-19;anger;disease;diseases;flu;health;ill;mental;pandemic;pandemics;stress;well-being,communicable_disease;general_health;mental_health
directive-eu-2023-1791-on-energy-efficiency-and-amending-regulation-eu-2023-955-recast_e707,European Union,2023.0,Mitigation;Adaptation,1,1,0,,anger;emergency;flu;health;healthcare;hospital;ill;mental,communicable_disease;general_health;mental_health
future-made-in-australia-guarantee-of-origin-act-2024_43f4,Australia,2024.0,Mitigation,1,1,0,,anger;flu;ill;mental,communicable_disease;mental_health
net-zero-economy-authority-act-2024_5a09,Australia,2024.0,Mitigation,1,1,0,,GP;ill;mental,communicable_disease;general_health;mental_health
national-greenhouse-and-energy-act-2007_1bee,Australia,2007.0,Mitigation,1,1,0,,flu;health;ill;mental,communicable_disease;general_health;mental_health
higher-education-support-act-2003_3cac,Australia,2003.0,,1,1,1,,accident;death;doctor;health;hospital;ill;medical;mental;mental health,communicable_disease;general_health;injury_trauma;mental_health;mortality_morbidity
carbon-credits-carbon-farming-initiative-act-2011_0502,Australia,2011.0,Mitigation,1,1,0,,bushfire;death;disease;drought;flood;flu;health;ill;mental,communicable_disease;environmental_health;general_health;mental_health;mortality_morbidity
regulations-on-quota-obligation-and-trading-in-quotas-for-greenhouse-gas-emissions-climate-quota-regulations_3f4b,Norway,2004.0,Mitigation,1,1,0,,emergency;flu;health;ill;medical;mental,communicable_disease;general_health;mental_health
public-procurement-regulations_5f0d,Norway,2016.0,Mitigation,1,1,0,,ill;mental,communicable_disease;mental_health
public-procurement-act-2016_8a17,Norway,2016.0,Mitigation,1,1,0,,health;ill;mental,communicable_disease;general_health;mental_health
forest-act-2009_2c90,Guyana,2010.0,Mitigation,1,0,0,,CHD;GP;HIV;NCD;TB;ill,communicable_disease;general_health;non_communicable_disease
law-no-3-128-of-october-22-2024_2dcb,Brazil,2024.0,Mitigation,1,1,0,,flu;ill;mental;well-being,communicable_disease;general_health;mental_health
law-no-4437-of-december-17-2018_d118,Brazil,2018.0,Mitigation,1,1,0,,disease;diseases;drought;flood;flu;health;ill;mental;well-being,communicable_disease;environmental_health;general_health;mental_health
law-no-12-050-of-january-07-2011_51ca,Brazil,2011.0,Mitigation,1,1,1,,anger;health;ill;mental;well-being,communicable_disease;general_health;mental_health
disaster-risk-management-act-2023-act-no-27_f24a,Malawi,2023.0,Disaster Risk Management,1,1,0,,anger;death;emergency;flood;health;healthcare;ill;illness;injury;loss of life;medical;mental,communicable_disease;environmental_health;general_health;injury_trauma;mental_health;mortality_morbidity
law-no-4797-of-march-06-2012_bd12,Brazil,2012.0,Mitigation,1,1,0,,anger;flood;flu;ill;mental,communicable_disease;environmental_health;mental_health
law-no-17133-of-april-25-2012_c1fa,Brazil,2012.0,Mitigation,1,1,0,,emergency;health;ill;mental;well-being,communicable_disease;general_health;mental_health
law-no-582-of-13-01-2017_abee,Brazil,2007.0,Mitigation,1,1,1,,anger;emergency;flu;health;health service;ill;mental,communicable_disease;general_health;mental_health
law-no-16-146-of-14-12-16-d-o-15-12-16_a824,Brazil,2016.0,Mitigation,1,1,0,,health;ill;mental;well-being,communicable_disease;general_health;mental_health
law-no-1917-of-17-april-2008_9f71,Brazil,2008.0,Mitigation,1,1,0,,mental,mental_health
act-no-9364-of-january-5-2024_5a1f,Brazil,2024.0,Mitigation,1,1,1,,dengue;disease;diseases;doctor;drought;emergency;fever;flood;flu;health;health service;hospital;ill;illness;illnesses;leishmaniasis;mental;psychological;virus;well-being,communicable_disease;environmental_health;general_health;mental_health;pathogens_microbiology;vector_borne_zoonotic
law-no-14-090-of-june-17-2010_c80f,Brazil,2010.0,Mitigation,1,1,1,,cancer;dengue;disease;diseases;drought;emergency;flood;flu;health;hospital;ill;illness;illnesses;malaria;mental;psychological,communicable_disease;environmental_health;general_health;mental_health;non_communicable_disease;vector_borne_zoonotic
law-no-9048-of-29-april-2020_777a,Brazil,2020.0,Mitigation,1,1,0,,anger;emergency;health;ill;mental;well-being,communicable_disease;general_health;mental_health
law-no-12301-of-june-11-2024_cf9c,Brazil,2024.0,Mitigation,1,1,0,,health;ill;mental,communicable_disease;general_health;mental_health
law-no-4555-of-july-15-2014_7751,Brazil,2014.0,Mitigation,1,1,0,,air pollution;blood pressure;drought;emergency;flood;flu;health;ill;mental;mental health;well-being,communicable_disease;environmental_health;general_health;mental_health;non_communicable_disease
law-no-14-829-of-august-11-2009_5e29,Brazil,2009.0,Mitigation,1,1,0,,anger;health;ill;mental;well-being,communicable_disease;general_health;mental_health
law-no-9-304-of-july-5-2024_b78b,Brazil,2024.0,Mitigation,1,1,0,,anger;flood;ill;mental;well-being,communicable_disease;environmental_health;general_health;mental_health
law-no-2-308-of-october-22-2010_5249,Brazil,2010.0,Mitigation;Adaptation,1,1,0,,disease;diseases;drought;flood;flu;ill;mental;well-being,communicable_disease;environmental_health;general_health;mental_health
law-on-renewable-energy-resources_b153,Lithuania,2011.0,Mitigation,1,1,1,,HIV;accident;anger;emergency;flood;flu;health;ill;medical;mental,communicable_disease;environmental_health;general_health;injury_trauma;mental_health
law-of-the-republic-of-lithuania-on-alternative-fuels_e4c9,Lithuania,2021.0,Mitigation,1,1,0,,air pollution;alcohol;anger;death;emergency;health;ill;mental,communicable_disease;environmental_health;general_health;mental_health;mortality_morbidity;substance_use
law-no-xi-329_7c55,Lithuania,2009.0,Mitigation,1,1,0,,emergency;flu;health;health care;ill;medical;mental,communicable_disease;general_health;mental_health
law-no-07-018-establishing-the-environmental-code-of-the-central-african-republic_4d71,Central African Republic,2007.0,Mitigation,1,1,0,,accident;air pollution;anger;emergency;flu;health;hospital;ill;injuries;mental;virus;well-being,communicable_disease;environmental_health;general_health;injury_trauma;mental_health;pathogens_microbiology
unfair-competition-act_6e5e,Switzerland,1986.0,Mitigation,1,0,1,,anger;flu;health;health service;ill;injury,communicable_disease;general_health;injury_trauma;mental_health
unfair-competition-act_7f46,Switzerland,1986.0,Mitigation,1,0,0,,anger;health;healthcare;ill;injury,communicable_disease;general_health;injury_trauma;mental_health
resource-management-national-environmental-standards-for-greenhouse-gas-emissions-from-industrial-process-heat-regulations-2023_c205,New Zealand,2023.0,Mitigation,1,1,0,,ill;mental,communicable_disease;mental_health
national-environmental-battery-control-regulations-2024_58d7,Nigeria,2024.0,Mitigation,1,0,0,,CHD;GP;HIV;TB;flu;ill,communicable_disease;general_health;non_communicable_disease
great-british-energy-act-2025_64b9,United Kingdom,2025.0,Mitigation,1,0,0,,ill,communicable_disease
planli-alanlar-imar-yonetmeliginde-degisiklik-yapilmasina-dair-yonetmelik_c458,Türkiye,2022.0,Mitigation,1,0,0,,hospital;ill,communicable_disease;general_health
peraturan-presiden-republik-indonesia-nomor-96-tahun-2024-tentang-cadangan-penyangga-energi-dengan-rahmat-tuhan-yang-maha-esa-presiden-republik-indonesia_4176,Indonesia,2024.0,Mitigation,1,0,0,,emergency;ill;mental,communicable_disease;general_health;mental_health
community-forest-act-b-e-2562_de59,Thailand,2019.0,Adaptation,1,0,0,,GP;TB,communicable_disease;general_health
law-no-282-2023-on-the-energy-performance-of-buildings_69a5,Moldova,2023.0,Mitigation;Adaptation,1,1,0,,flu;health;hospital;ill;medical;mental,communicable_disease;general_health;mental_health
law-34-2018-promoting-the-use-of-energy-from-renewable-sources_d69b,Moldova,2016.0,Mitigation,1,1,0,,anger;ill,communicable_disease;mental_health
decree-10247-07_4264,Paraguay,2006.0,Adaptation;Mitigation,1,1,0,,ill;mental,communicable_disease;mental_health
organic-law-on-energy-competitiveness_a3b1,Ecuador,2024.0,Mitigation;Adaptation,1,1,0,,emergency;flu;health;ill;medical;mental,communicable_disease;general_health;mental_health
organic-law-on-comprehensive-disaster-risk-management_1584,Ecuador,2024.0,Disaster Risk Management,1,1,1,,COVID;HIV;accident;anger;anxiety;death;disease;drought;emergency;epidemic;epidemics;flood;health;health care;hospital;human life;ill;injuries;injury;medical;mental;pandemic;pandemics;stress;well-being,communicable_disease;environmental_health;general_health;injury_trauma;mental_health;mortality_morbidity
law-no-78-2017-ratifying-the-paris-agreement_8ede,Moldova,2017.0,Mitigation;Adaptation,1,1,0,,anger;emergency;health;hunger;ill;mental,communicable_disease;general_health;mental_health;nutrition
law-no-368-2023-on-hydrological-and-meteorological-activity_0359,Moldova,2023.0,Mitigation;Adaptation,1,1,0,,HIV;accident;anger;human life;ill;mental,communicable_disease;injury_trauma;mental_health;mortality_morbidity
law-no-43-2023-on-fluorinated-greenhouse-gases_b832,Moldova,2023.0,Mitigation,1,1,0,,accident;anger;emergency;flu;health;ill;infection;mental,communicable_disease;general_health;injury_trauma;mental_health
law-on-transport-biofuels-html-consolidated-text-of-the-law_6d40,Croatia,2009.0,Mitigation,1,1,0,,HIV;accident;anger;emergency;flu;health;ill;mental,communicable_disease;general_health;injury_trauma;mental_health
act-on-exploration-and-exploitation-of-hydrocarbons_0048,Croatia,2013.0,Mitigation,1,1,0,,accident;anger;flu;health;ill;mental,communicable_disease;general_health;injury_trauma;mental_health
lei-no-14-993-de-8-de-outubro-de-2024_5844,Brazil,2024.0,Mitigation,1,1,0,,alcohol;anger;health;ill;mental,communicable_disease;general_health;mental_health;substance_use
law-6925-22-on-the-promotion-of-the-electric-transportation_de42,Paraguay,2022.0,Mitigation,1,0,0,,AIDS;NCD;ill,communicable_disease;non_communicable_disease
decree-1269-2019_f7b3,Paraguay,2014.0,Mitigation,1,1,1,,air pollution;anger;emergency;health;ill;mental,communicable_disease;environmental_health;general_health;mental_health
law-5681-2016-approved-the-paris-agreement_0b14,Paraguay,2016.0,Mitigation,1,0,0,,CKD;GP;NCD;TB;ill,communicable_disease;general_health;non_communicable_disease
law-1447-99-approving-the-kyoto-protocol_e1ac,Paraguay,1999.0,Mitigation;Adaptation,1,0,0,,GP;TB,communicable_disease;general_health
law-3163-07-amending-law-2748-05_9b62,Paraguay,2005.0,Mitigation,1,0,0,,TB,communicable_disease
law-6389-2019-establishing-the-sustainable-production-and-mandatory-use-if-biofuels-for-diesel-engines_c39d,Paraguay,2019.0,Mitigation,1,1,0,,ill,communicable_disease
regulation-of-the-minister-of-finance-no-9-of-2024-concerning-luxury-sales-tax-exemption-on-import-and-delivery-of-electric-cars_4a61,Indonesia,2024.0,Mitigation,1,1,0,,CKD;ill,communicable_disease;non_communicable_disease
decree-6096-2021_4a53,Paraguay,2019.0,Mitigation,1,1,0,,health;ill;mental;pandemic,communicable_disease;general_health;mental_health
law-3001-06-strengthening-the-adaptation-capacity-of-ecosystems-and-the-protection-of-their-biodiversity_4dda,Paraguay,2006.0,Adaptation;Mitigation,1,1,0,,HIV;flu;ill;mental,communicable_disease;mental_health
law-no-9786-to-combat-plastic-pollution-and-protect-the-environment_5065,Costa Rica,2019.0,Mitigation,1,1,1,,air pollution;emergency;health;ill;mental;sepsis,communicable_disease;environmental_health;general_health;mental_health
decree-number-2-2015-decreto-numero-2-2015_0176,Guatemala,2015.0,Mitigation;Disaster Risk Management,1,0,0,,flu;ill;mental;well-being,communicable_disease;general_health;mental_health
law-for-the-promotion-of-the-establishment-recovery-restoration-management-production-and-protection-of-forests-in-guatemala-probosque-decree-number-2-2015-ley-de-fomento-al-establecimiento-recuperacion-restauracion-manejo-produccion-y-proteccion-de-bosques-en-guatemala-probosque-decreto-numero-2-2015_7440,Guatemala,2015.0,Mitigation;Disaster Risk Management,1,0,0,,emergency;flu;ill;mental;well-being,communicable_disease;general_health;mental_health
law-no-31433-law-amending-law-27972-organic-law-of-municipalities-and-law-27867-organic-law-of-regional-governments-regarding-the-powers-and-responsibilities-of-municipal-councils-and-regional-councils-to-strengthen-the-exercise-of-their-oversight-function-ley-no-31433-ley-que-modifica-la-ley-27972-ley-organica-de-municipalidades-y-la-ley-27867-ley-organica-de-gobiernos-regionales-respecto-a-las-atribuciones-y-responsabilidades-de-concejos-municipales-y-consejos-regionales-para-fortalecer-el-ejercicio-de-su-funcion-de-fiscalizacion_6321,Peru,2002.0,Adaptation;Mitigation,1,0,0,,ill,communicable_disease
forestry-and-wildlife-law-law-no-29763-ley-forestal-y-de-fauna-silvestre-ley-no-29763_d97b,Peru,2011.0,Mitigation,1,0,0,,ill;mental;well-being,communicable_disease;general_health;mental_health
law-to-ensure-the-efficient-development-of-electricity-generation-law-no-28832-ley-para-asegurar-el-desarrollo-eficiente-de-la-generacion-electrica-ley-no-28832_3a8d,Peru,2006.0,Mitigation,1,1,0,,emergency;ill;mental,communicable_disease;general_health;mental_health
law-155-2022-on-the-protection-of-cultural-and-natural-heritage_fc40,Cuba,2022.0,Adaptation,1,1,0,,HIV;accident;anger;death;emergency;flu;health;hospital;ill;illness;illnesses;medical;mental;pregnancy;well-being,communicable_disease;general_health;injury_trauma;maternal_child_health;mental_health;mortality_morbidity
decree-no-103-2002-regulations-for-the-operation-of-the-sectoral-working-committees-of-the-national-system-for-disaster-prevention-mitigation-and-response_75a3,Nicaragua,2003.0,Disaster Risk Management,1,1,1,,HIV;alcohol;alcoholism;asthma;death;disease;doctor;emergency;flu;grief;health;health service;heart disease;heart failure;hospital;hypertension;ill;injuries;medical;mental;nutrition;rhinitis;well-being,communicable_disease;general_health;injury_trauma;mental_health;mortality_morbidity;non_communicable_disease;nutrition;substance_use
decree-issuing-the-law-on-the-state-owned-enterprise-the-federal-electricity-commission-the-law-on-the-state-owned-enterprise-petroleos-mexicanos-the-electricity-sector-law-the-hydrocarbons-sector-law-the-energy-planning-and-transition-law-the-biofuels-law-the-geothermal-energy-law-and-the-law-on-the-national-energy-commission-amending-various-provisions-of-the-law-on-the-mexican-petroleum-fund-for-stabilization-and-development-and-amending-adding-to-and-repealing-various-provisions-of-the-organic-law-of-the-federal-public-administration_816c,Mexico,2025.0,Mitigation,1,1,0,,HIV;accident;anger;emergency;flu;health;ill;mental;well-being;wellbeing,communicable_disease;general_health;injury_trauma;mental_health
fifteenth-development-plan-2019-20-2023-24_8215,Nepal,2020.0,Mitigation;Adaptation;Disaster Risk Management,1,1,1,,COVID;COVID-19;GP;HIV;TB;accident;air pollution;alcohol;anaemia;anemia;anger;arsenic;cancer;death;deaths;dengue;diabetes;disease;diseases;doctor;drought;emergency;epidemic;epidemics;fever;flood;flu;health;health care;health service;healthcare;hospital;human life;hunger;ill;infection;infections;injury;leishmaniasis;loss of life;loss of lives;lymphatic filariasis;malaria;malnutrition;measles;medical;mental;mental health;mental health service;mortality;nutrition;pandemic;pandemics;pregnancy;pregnant;psychological;psychosocial;respiratory;stunting;suicide;syndrome;trauma;tuberculosis;underweight;wasting;well-being;wellbeing,communicable_disease;environmental_health;food_waterborne;general_health;injury_trauma;maternal_child_health;mental_health;mortality_morbidity;non_communicable_disease;nutrition;substance_use;vector_borne_zoonotic
fifteenth-development-plan-2019-20-2023-24_b188,Nepal,2020.0,Mitigation;Adaptation;Disaster Risk Management,1,0,0,,ill,communicable_disease
law-no-29664-creating-the-national-disaster-risk-management-system-sinagerd_54ad,Peru,2011.0,Disaster Risk Management,1,0,0,,HIV;health;healthcare;ill,communicable_disease;general_health
law-on-the-national-policy-for-risk-and-disaster-management-law-no-2015-031_488e,Madagascar,2015.0,Disaster Risk Management,1,1,0,,emergency;ill;mental;well-being,communicable_disease;general_health;mental_health
local-governance-act-2017_2215,Nepal,2015.0,Mitigation;Adaptation;Disaster Risk Management,1,1,1,,HIV;alcohol;death;disease;diseases;emergency;epidemic;epidemics;flood;health;health clinic;health service;hospital;ill;injury;malnutrition;medical;mental;nutrition;polio,communicable_disease;environmental_health;general_health;injury_trauma;mental_health;mortality_morbidity;nutrition;substance_use
disaster-management-act-no-2-of-2023_0aed,Grenada,2023.0,Disaster Risk Management,1,1,1,,TB;alcohol;anger;death;emergency;epidemic;epidemics;flu;health;health emergency;hospital;human life;ill;illness;injury;loss of life;loss of lives;medical;mental;pandemic,communicable_disease;general_health;injury_trauma;mental_health;mortality_morbidity;substance_use
environmental-framework-act_3001,Suriname,2020.0,Adaptation;Mitigation,1,1,0,,accident;anger;death;disease;diseases;flu;health;ill;medical;mental;psychological;substance use;well-being,communicable_disease;general_health;injury_trauma;mental_health;mortality_morbidity;substance_use
protected-areas-act-2011_745d,Guyana,2011.0,Mitigation;Adaptation,1,1,0,,GP;anger;emergency;flu;health;ill;mental,communicable_disease;general_health;mental_health
environmental-management-act-chapter-35-05-act-3-of-2000_8182,Trinidad and Tobago,2000.0,Mitigation,1,1,0,,accident;air pollution;alcohol;anger;arsenic;death;disease;diseases;emergency;flood;flu;health;health care;hospital;human life;ill;illness;infection;injury;medical;mental;mental health;pathogen;stress;well-being,communicable_disease;environmental_health;food_waterborne;general_health;injury_trauma;mental_health;mortality_morbidity;pathogens_microbiology;substance_use
law-25080-investment-law-for-cultivated-forests-consolidated-text_2280,Argentina,1999.0,Mitigation,1,1,0,,ill;mental,communicable_disease;mental_health
regional-disaster-vulnerability-reduction-project-loan-authorisation-act-no-22-of-2011_3fc1,Grenada,2011.0,Adaptation;Disaster Risk Management,1,1,0,,TB;emergency;flood;hospital;ill;mental,communicable_disease;environmental_health;general_health;mental_health
by-law-no-13-of-2015_0879,Jordan,2015.0,Mitigation,1,1,0,,anger;flu;health;medical,communicable_disease;general_health;mental_health
general-law-on-ecological-balance-and-environmental-protection-lgeepa-ley-general-de-equilibrio-ecologico-y-proteccion-al-ambiente-lgeepa_6f3b,Mexico,2024.0,Mitigation;Adaptation,1,1,1,,HIV;accident;air pollution;anger;disease;diseases;emergency;flood;flu;health;ill;illness;medical;mental;nutrition;plague;well-being,communicable_disease;environmental_health;general_health;injury_trauma;mental_health;nutrition;vector_borne_zoonotic
sustainable-rural-development-law-ley-de-desarrollo-rural-sustentable_57b7,Mexico,2024.0,Mitigation;Adaptation,1,1,1,,TB;accident;disease;diseases;emergency;epidemic;epidemics;flood;flu;health;healthcare;human life;ill;illness;illnesses;mental;nutrition;well-being,communicable_disease;environmental_health;general_health;injury_trauma;mental_health;mortality_morbidity;nutrition
federal-budget-and-fiscal-responsibility-law-ley-federal-de-presupuesto-y-responsabilidad-hacendaria_ef65,Mexico,2021.0,Mitigation;Adaptation,1,1,1,,COVID;COVID-19;SARS;coronavirus;death;disease;flu;health;health service;ill;mental;pandemic;virus,communicable_disease;general_health;mental_health;mortality_morbidity;pathogens_microbiology
decree-issuing-the-general-law-on-humanities-science-technology-and-innovation-and-amending-and-adding-various-provisions-of-the-federal-law-on-parastatal-entities-and-the-planning-law-decreto-por-el-que-se-expide-la-ley-general-en-materia-de-humanidades-ciencias-tecnologias-e-innovacion-y-se-reforman-y-adicionan-diversas-disposiciones-de-la-ley-federal-de-las-entidades-paraestatales-y-de-la-ley-de-planeacion_3dc7,Mexico,2023.0,Mitigation;Adaptation,1,1,1,,doctor;flu;health;ill;mental;well-being,communicable_disease;general_health;mental_health
regulations-on-environmental-safety-for-ships-and-mobile-installations_c860,Norway,2012.0,Mitigation,1,1,0,,HIV;accident;anger;emergency;flu;health;ill;infection;medical;mental,communicable_disease;general_health;injury_trauma;mental_health
legislative-decree-9-june-2020-n-47-consolidated-version_a02b,Italy,2020.0,Mitigation,1,1,0,,anger;emergency;flu;hospital;ill;medical;mental,communicable_disease;general_health;mental_health
law-no-150-on-the-system-of-natural-resources-and-the-environment-14-may-2022_14b5,Cuba,2022.0,Adaptation;Mitigation,1,1,1,,TB;accident;air pollution;anger;arsenic;asthma;bronchial asthma;death;disease;diseases;drought;emergency;epidemic;epidemics;flood;flu;health;health care;health service;hospital;human life;ill;illness;illnesses;infection;infections;malnutrition;medical;mental;morbidity;mortality;nutrition;respiratory;stress;well-being;wellbeing,communicable_disease;environmental_health;food_waterborne;general_health;injury_trauma;mental_health;mortality_morbidity;non_communicable_disease;nutrition
catastrophe-fund-act-chapter-39d_44d6,Barbados,2007.0,Disaster Risk Management,1,1,0,,flood;ill,communicable_disease;environmental_health
caribbean-community-climate-change-centre-act-2015_9b64,Belize,2015.0,Disaster Risk Management;Adaptation,1,1,0,,HIV;accident;drought;emergency;flood;health;ill;mental;mental health,communicable_disease;environmental_health;general_health;injury_trauma;mental_health
environmental-protection-clean-development-mechanism-regulations_a177,Belize,2011.0,Mitigation,1,1,1,,AIDS;accident;air pollution;anger;arsenic;bacteria;drought;emergency;flood;flu;health;health service;hospital;ill;medical;mental,communicable_disease;environmental_health;food_waterborne;general_health;injury_trauma;mental_health;pathogens_microbiology
environmental-classification-licensing-regulation-no-69-of-2020_fe71,Jordan,2020.0,Mitigation;Adaptation,1,1,1,,alcohol;anger;flu;health;hospital;ill;medical;mental,communicable_disease;general_health;mental_health;substance_use
marine-transport-emissions-control-act-2024-25_2325,Barbados,2024.0,Mitigation,1,1,0,,accident;air pollution;alcohol;asthma;death;disease;diseases;emergency;flu;health;heart attack;heart attacks;ill;mental;respiratory;stress,communicable_disease;environmental_health;general_health;injury_trauma;mental_health;mortality_morbidity;non_communicable_disease;substance_use
renewable-energy-energy-efficiency-law-no-13-of-2012_dc48,Jordan,2012.0,Mitigation,1,1,0,,AIDS;ill;mental,communicable_disease;mental_health
cap-direct-payments-act-gapdzg_5e4d,Germany,2021.0,Mitigation,1,0,0,,flu;ill;mental;nutrition,communicable_disease;mental_health;nutrition
blue-green-bank-act-2024-pdf-version_03ef,Barbados,2024.0,Mitigation;Adaptation,1,1,0,,anger;flu;health;ill;mental,communicable_disease;general_health;mental_health
law-on-the-implementation-of-conditionality-under-the-common-agricultural-policy-cap-conditionality-law-gapkondg_1c08,Germany,2021.0,Mitigation,1,1,0,,ill;mental;nutrition,communicable_disease;mental_health;nutrition
