Doc ID,Family ID,Country,ISO3,Year,Response,Health relevance (1/0),Health adaptation mandate (1/0),Institutional health role (1/0),Matched health keywords,Health keyword categories,Notes
law-251-93-approving-the-convention-on-climate-change-adopted-in-the-earth-summit_64fc,law-251-93-approving-the-convention-on-climate-change-adopted-in-the-earth-summit_b6c7,Paraguay,PRY,1993.0,Mitigation;Adaptation,1,1,0,drought;greenhouse;health;mitigate;mitigation;ozone,environmental_health;general_health;unmapped, | SSL bypass used
decree-1269-2019_f7b3,law-5211-2014-on-air-quality_7ef4,Paraguay,PRY,2014.0,Mitigation,1,1,1,emergency;greenhouse;health;mitigation;ozone,environmental_health;general_health;unmapped, | SSL bypass used
law-5681-2016-approved-the-paris-agreement_0b14,law-5681-2016-approved-the-paris-agreement_2e00,Paraguay,PRY,2016.0,Mitigation,1,1,0,co;emergency;greenhouse;health;hunger;mitigation;temperature,environmental_health;general_health;nutrition;unmapped, | SSL bypass used
law-1447-99-approving-the-kyoto-protocol_e1ac,law-1447-99-approving-the-kyoto-protocol_e5a0,Paraguay,PRY,1999.0,Mitigation;Adaptation,1,1,0,emitting;greenhouse;methane;mitigate;mitigation;ozone,environmental_health;unmapped, | SSL bypass used
law-3163-07-amending-law-2748-05_9b62,law-2748-05-on-the-promotion-of-biofuels-amended-by-law-3163-07_3893,Paraguay,PRY,2005.0,Mitigation,1,1,0,co,unmapped, | SSL bypass used
legal-notice-no-47-approving-the-national-building-code-2024_437a,legal-notice-no-47-approving-the-national-building-code-2024_166f,Kenya,KEN,2024.0,Mitigation,1,1,0,greenhouse,environmental_health,
law-6389-2019-establishing-the-sustainable-production-and-mandatory-use-if-biofuels-for-diesel-engines_c39d,law-6389-2019-establishing-the-sustainable-production-and-mandatory-use-if-biofuels-for-diesel-engines_d707,Paraguay,PRY,2019.0,Mitigation,0,1,0,,, | SSL bypass used
regulation-of-the-minister-of-finance-no-9-of-2024-concerning-luxury-sales-tax-exemption-on-import-and-delivery-of-electric-cars_4a61,regulation-of-the-minister-of-finance-no-9-of-2024-concerning-luxury-sales-tax-exemption-on-import-and-delivery-of-electric-cars_fda7,Indonesia,IDN,2024.0,Mitigation,1,1,0,ckd,non_communicable_disease, | SSL bypass used
sixteenth-five-year-development-plan-2024-25-2028-29_4dfb,sixteenth-five-year-development-plan-2024-25-2028-29_8577,Nepal,NPL,2023.0,Mitigation,1,1,0,greenhouse,environmental_health,
decree-6096-2021_4a53,law-6389-2019-establishing-the-sustainable-production-and-mandatory-use-if-biofuels-for-diesel-engines_d707,Paraguay,PRY,2019.0,Mitigation,1,1,0,health;pandemic,communicable_disease;general_health, | SSL bypass used
law-no-5211-2014-on-air-quality_c737,law-5211-2014-on-air-quality_7ef4,Paraguay,PRY,2014.0,Mitigation,1,1,0,greenhouse,environmental_health,
law-3001-06-strengthening-the-adaptation-capacity-of-ecosystems-and-the-protection-of-their-biodiversity_4dda,law-3001-06-strengthening-the-adaptation-capacity-of-ecosystems-and-the-protection-of-their-biodiversity-through-the-payment-of-ecosystem-services_244b,Paraguay,PRY,2006.0,Adaptation;Mitigation,1,0,0,co;greenhouse;mitigation,environmental_health;unmapped,
appropriation-act-no-1-2022-2023-budget-act-2022-2023_9bd6,federal-budget-law-2022-23_d27b,Australia,AUS,2022.0,Mitigation,0,0,0,,,
law-no-9786-to-combat-plastic-pollution-and-protect-the-environment_5065,law-no-9786-to-combat-plastic-pollution-and-protect-the-environment_ecc5,Costa Rica,CRI,2019.0,Mitigation,1,1,1,emergency;health,general_health, | SSL bypass used
decree-number-2-2015-decreto-numero-2-2015_0176,decree-2-2015-establishing-the-law-for-the-promotion-of-the-establishment-recovery-restoration-management-production-and-protection-of-forests-in-guatemala-probosque-decreto-2-2015-que-establece-la-ley-de-fomento-al-establecimiento-recuperacion-restauracion-manejo-produccion-y-proteccion-de-bosques-en-guatemala-probosque_ebdc,Guatemala,GTM,2015.0,Mitigation;Disaster Risk Management,1,1,0,mitigation,unmapped, | SSL bypass used
law-for-the-promotion-of-the-establishment-recovery-restoration-management-production-and-protection-of-forests-in-guatemala-probosque-decree-number-2-2015-ley-de-fomento-al-establecimiento-recuperacion-restauracion-manejo-produccion-y-proteccion-de-bosques-en-guatemala-probosque-decreto-numero-2-2015_7440,law-to-promote-the-establishment-recovery-restoration-management-production-and-protection-of-forests-in-guatemala-ley-de-fomento-al-establecimiento-recuperacion-restauracion-manejo-produccion-y-proteccion-de-bosques-en-guatemala_1a8c,Guatemala,GTM,2015.0,Mitigation;Disaster Risk Management,1,1,0,emergency;mitigation,general_health;unmapped, | SSL bypass used
law-no-32-276-amending-law-28054-biofuel-market-promotion-law-to-strengthen-biofuel-production-and-promote-their-consumption-ley-no-32-276-que-modifica-la-ley-28054-ley-de-promocion-del-mercado-de-biocombustibles-a-fin-de-fortalecer-la-produccion-de-biocombustibles-y-promover-su-consumo_e7fa,biofuel-market-promotion-law_1111,Peru,PER,2003.0,Mitigation,0,0,0,,,
law-no-31433-law-amending-law-27972-organic-law-of-municipalities-and-law-27867-organic-law-of-regional-governments-regarding-the-powers-and-responsibilities-of-municipal-councils-and-regional-councils-to-strengthen-the-exercise-of-their-oversight-function-ley-no-31433-ley-que-modifica-la-ley-27972-ley-organica-de-municipalidades-y-la-ley-27867-ley-organica-de-gobiernos-regionales-respecto-a-las-atribuciones-y-responsabilidades-de-concejos-municipales-y-consejos-regionales-para-fortalecer-el-ejercicio-de-su-funcion-de-fiscalizacion_6321,organic-law-of-regional-governments-law-no-27867_fc78,Peru,PER,2002.0,Adaptation;Mitigation,0,1,0,,, | SSL bypass used
act-no-32249-act-that-modify-act-no-28832-ley-no-32249-ley-que-modifica-la-ley-28832_1e4f,law-no-28832-ensures-the-efficient-development-of-electricity-generation-ley-no-28832-asegura-el-desarrollo-eficiente-de-la-generacion-electrica_c7a1,Peru,PER,2006.0,Mitigation,0,0,0,,,
forestry-and-wildlife-law-law-no-29763-ley-forestal-y-de-fauna-silvestre-ley-no-29763_d97b,law-no-29763-forestry-and-wildlife-law-ley-no-29763-ley-forestal-y-de-fauna-silvestre_ecb8,Peru,PER,2011.0,Mitigation,1,1,1,emergency;health;mitigation;stress,general_health;mental_health;unmapped, | SSL bypass used
law-to-ensure-the-efficient-development-of-electricity-generation-law-no-28832-ley-para-asegurar-el-desarrollo-eficiente-de-la-generacion-electrica-ley-no-28832_3a8d,law-no-28832-ensures-the-efficient-development-of-electricity-generation-ley-no-28832-asegura-el-desarrollo-eficiente-de-la-generacion-electrica_c7a1,Peru,PER,2006.0,Mitigation,1,1,0,emergency,general_health, | SSL bypass used
law-155-2022-on-the-protection-of-cultural-and-natural-heritage_fc40,law-155-2022-on-the-protection-of-cultural-and-natural-heritage_d320,Cuba,CUB,2022.0,Adaptation,0,1,0,,,
decree-no-103-2002-regulations-for-the-operation-of-the-sectoral-working-committees-of-the-national-system-for-disaster-prevention-mitigation-and-response_75a3,decree-no-103-2002-regulations-for-the-operation-of-the-sectoral-working-committees-of-the-national-system-for-disaster-prevention-mitigation-and-response_8e85,Nicaragua,NIC,2003.0,Disaster Risk Management,1,1,1,alcoholism;asthma;co;death;disease;doctor;emergency;grief;health;hypertension;injuries;medical;mitigation;nutrition;rhinitis,communicable_disease;general_health;injury_trauma;mental_health;mortality_morbidity;non_communicable_disease;nutrition;substance_use;unmapped, | SSL bypass used
decree-issuing-the-law-on-the-state-owned-enterprise-the-federal-electricity-commission-the-law-on-the-state-owned-enterprise-petroleos-mexicanos-the-electricity-sector-law-the-hydrocarbons-sector-law-the-energy-planning-and-transition-law-the-biofuels-law-the-geothermal-energy-law-and-the-law-on-the-national-energy-commission-amending-various-provisions-of-the-law-on-the-mexican-petroleum-fund-for-stabilization-and-development-and-amending-adding-to-and-repealing-various-provisions-of-the-organic-law-of-the-federal-public-administration_816c,law-of-the-state-public-enterprise-federal-electricity-commission-ley-de-la-empresa-publica-del-estado-comision-federal-de-electricidad_4c48,Mexico,MEX,2025.0,Mitigation,0,0,0,,,
biofuels-law-ley-de-biocombustibles_2726,biofuels-law-ley-de-biocombustibles_fc60,Mexico,MEX,2025.0,Mitigation,0,0,0,,,
fifteenth-development-plan-2019-20-2023-24_8215,fifteenth-development-plan-2019-20-2023-24_0057,Nepal,NPL,2020.0,Mitigation;Adaptation;Disaster Risk Management,1,1,0,greenhouse,environmental_health,
fifteenth-development-plan-2019-20-2023-24_b188,fifteenth-development-plan-2019-20-2023-24_0057,Nepal,NPL,2020.0,Mitigation;Adaptation;Disaster Risk Management,1,1,0,greenhouse,environmental_health,
law-no-29664-creating-the-national-disaster-risk-management-system-sinagerd_54ad,law-no-29664-creating-the-national-disaster-risk-management-system-sinagerd_79e3,Peru,PER,2011.0,Disaster Risk Management,0,1,0,,,
disaster-risk-management-act-no-23-of-2019_a7d5,disaster-risk-management-act-no-23-of-2019_3ba6,Vanuatu,VUT,2019.0,Disaster Risk Management,1,1,0,cyclone;emergency;health;medical,general_health;unmapped, | SSL bypass used
law-on-the-national-policy-for-risk-and-disaster-management-law-no-2015-031_488e,law-on-the-national-policy-for-risk-and-disaster-management-law-no-2015-031_b394,Madagascar,MDG,2015.0,Disaster Risk Management,1,1,0,emergency,general_health, | SSL bypass used
electricity-sector-law-ley-del-sector-electrico_ec86,electricity-sector-law-ley-del-sector-electrico_abd2,Mexico,MEX,2025.0,Mitigation;Adaptation,0,0,0,,,
law-of-the-state-public-enterprise-petroleos-mexicanos-ley-de-la-empresa-publica-del-estado-petroleos-mexicanos_aa82,law-of-the-state-public-enterprise-petroleos-mexicanos-ley-de-la-empresa-publica-del-estado-petroleos-mexicanos_ef0b,Mexico,MEX,2025.0,Mitigation;Adaptation,0,0,0,,,
resolution-267-2019-national-plan-for-the-restoration-of-native-forests_3e46,resolution-267-2019-national-plan-for-the-restoration-of-native-forests_58dc,Argentina,ARG,2019.0,Mitigation,0,1,0,,, | SSL bypass used
local-governance-act-2017_2215,local-governance-act-2017_f352,Nepal,NPL,2015.0,Mitigation;Adaptation;Disaster Risk Management,1,1,1,alcohol;co;death;diagnosis;disease;diseases;emergency;epidemic;epidemics;health;hospital;ill;injury;malnutrition;medical;mental;nutrition;polio,communicable_disease;general_health;injury_trauma;mental_health;mortality_morbidity;nutrition;substance_use;unmapped, | SSL bypass used
disaster-management-act-no-2-of-2023_0aed,disaster-management-act-no-2-of-2023_cfd2,Grenada,GRD,2023.0,Disaster Risk Management,0,1,0,,,
greenhouse-and-energy-minimum-standards-act_3fd0,greenhouse-and-energy-minimum-standards-act_ed41,Australia,AUS,2021.0,Mitigation,1,0,0,greenhouse,environmental_health,
environmental-framework-act_3001,environmental-framework-act_cc77,Suriname,SUR,2020.0,Adaptation;Mitigation,1,1,0,co;death;disease;diseases;emitting;health;medical;mitigate;mitigation;psychological;temperature,communicable_disease;environmental_health;general_health;mental_health;mortality_morbidity;unmapped, | SSL bypass used
law-no-zru-539-on-renewable-energy-sources_67f4,law-no-zru-539-on-renewable-energy-sources_6d88,Uzbekistan,UZB,2019.0,Mitigation,0,1,0,,, | SSL bypass used
protected-areas-act-2011_745d,protected-areas-act-2011_1f06,Guyana,GUY,2011.0,Mitigation;Adaptation,0,1,0,,, | SSL bypass used
environmental-management-act-chapter-35-05-act-3-of-2000_8182,environmental-management-act-chapter-35-05-act-3-of-2000_8dde,Trinidad and Tobago,TTO,2000.0,Mitigation,1,1,0,greenhouse,environmental_health,
general-law-on-mobility-and-road-safety-ley-general-de-movilidad-y-seguridad-vial_9f2e,general-law-on-mobility-and-road-safety-ley-general-de-movilidad-y-seguridad-vial_8f25,Mexico,MEX,2023.0,Mitigation;Adaptation,0,0,0,,,
law-25080-investment-law-for-cultivated-forests-consolidated-text_2280,law-25-080-for-investments-in-cultivated-forests-amended-by-law-27-487_d95b,Argentina,ARG,1999.0,Mitigation,0,1,0,,, | SSL bypass used
local-governance-act-2017_8378,local-governance-act-2017_f352,Nepal,NPL,2015.0,Mitigation;Adaptation;Disaster Risk Management,0,1,0,,,
regional-disaster-vulnerability-reduction-project-loan-authorisation-act-no-22-of-2011_3fc1,regional-disaster-vulnerability-reduction-project-loan-authorisation-act-no-22-of-2011_1913,Grenada,GRD,2011.0,Adaptation;Disaster Risk Management,1,1,0,emergency;flood;mitigate;mitigation,environmental_health;general_health;unmapped, | SSL bypass used
by-law-no-13-of-2015_0879,by-law-of-provisions-and-conditions-of-exempting-systems-of-renewable-energy-sources-and-its-devices-and-equipment-from-customs-fees-and-general-sales-tax-by-law-no-13-of-2015_b536,Jordan,JOR,2015.0,Mitigation,1,1,0,emitting;health;medical;temperature,environmental_health;general_health;unmapped, | SSL bypass used
general-law-on-ecological-balance-and-environmental-protection-lgeepa-ley-general-de-equilibrio-ecologico-y-proteccion-al-ambiente-lgeepa_6f3b,general-law-on-ecological-balance-and-environmental-protection-lgeepa-ley-general-de-equilibrio-ecologico-y-proteccion-al-ambiente-lgeepa_ca40,Mexico,MEX,2024.0,Mitigation;Adaptation,0,1,0,,,
special-tax-law-on-production-and-services-ley-del-impuesto-especial-sobre-produccion-y-servicios_a404,special-tax-law-on-production-and-services-ley-del-impuesto-especial-sobre-produccion-y-servicios_f763,Mexico,MEX,2021.0,Mitigation,1,1,0,greenhouse,environmental_health,
law-27487-on-extension-and-amendment-of-law-nr-25080-related-to-the-investments-for-cultivated-forests_e64e,law-27487-on-extension-and-amendment-of-law-nr-25080-related-to-the-investments-for-cultivated-forests_71b5,Argentina,ARG,2019.0,Mitigation,0,1,0,,, | SSL bypass used
sustainable-rural-development-law-ley-de-desarrollo-rural-sustentable_57b7,sustainable-rural-development-law-ldrs-ley-de-desarrollo-rural-sustentable-ldrs_4c69,Mexico,MEX,2024.0,Mitigation;Adaptation,1,1,1,accident;co;diagnosis;diseases;emergency;epidemics;flood;health;healthcare;humidity;illnesses;mitigate;mitigation;nutrition,communicable_disease;environmental_health;general_health;injury_trauma;nutrition;unmapped, | SSL bypass used
federal-budget-and-fiscal-responsibility-law-ley-federal-de-presupuesto-y-responsabilidad-hacendaria_ef65,federal-budget-and-fiscal-responsibility-law-ley-federal-de-presupuesto-y-responsabilidad-hacendaria_e4f1,Mexico,MEX,2021.0,Mitigation;Adaptation,0,1,0,,,
decree-issuing-the-general-law-on-humanities-science-technology-and-innovation-and-amending-and-adding-various-provisions-of-the-federal-law-on-parastatal-entities-and-the-planning-law-decreto-por-el-que-se-expide-la-ley-general-en-materia-de-humanidades-ciencias-tecnologias-e-innovacion-y-se-reforman-y-adicionan-diversas-disposiciones-de-la-ley-federal-de-las-entidades-paraestatales-y-de-la-ley-de-planeacion_3dc7,general-law-on-humanities-sciences-technologies-and-innovation-lghcti-ley-general-en-materia-de-humanidades-ciencias-tecnologias-e-innovacion-lghcti_23d4,Mexico,MEX,2023.0,Mitigation;Adaptation,0,0,0,,,
act-on-promotion-of-transition-to-circular-economy-and-society_89cf,act-on-promotion-of-transition-to-circular-economy-and-society_e605,South Korea,KOR,2023.0,Mitigation,0,0,0,,, | SSL bypass used
enforcement-decree-of-the-act_063e,act-on-promotion-of-transition-to-circular-economy-and-society_e605,South Korea,KOR,2023.0,Mitigation,0,0,0,,, | SSL bypass used
energy-conservation-act-chapter-92c_e570,energy-conservation-act-chapter-92c_0c55,Singapore,SGP,2012.0,Mitigation,0,1,0,,, | SSL bypass used
law-2427-2024_4f3c,law-2427-2024-establishes-training-deepening-and-teaching-for-environmental-sustainability-climate-change-and-disaster-risk-management_c433,Colombia,COL,2024.0,Disaster Risk Management;Mitigation;Adaptation,0,1,0,,, | SSL bypass used
law-2294-2023-enacting-the-national-development-plan-2022-2026_31be,law-2294-2023-enacting-the-national-development-plan-2022-2026_9a1e,Colombia,COL,2023.0,Mitigation,1,1,0,greenhouse,environmental_health,
federal-law-no-9-478-1997_3088,federal-law-no-9-478-1997-which-establishes-the-national-energy-policy-council-cnpe-and-the-national-oil-agency-anp_cf18,Brazil,BRA,1997.0,Mitigation,1,1,0,alcohol;co;depression;greenhouse;health;methane;mitigate;mitigation,environmental_health;general_health;mental_health;substance_use;unmapped, | SSL bypass used
law-no-2019-viii-about-electricity-market_6e94,law-2019-vii-electricity-market-law-last-amended-by-law-no-4213-ix_f38b,Ukraine,UKR,2017.0,Mitigation,1,1,0,greenhouse,environmental_health,
regulations-on-environmental-safety-for-ships-and-mobile-installations_c860,regulations-on-environmental-safety-for-ships-and-mobile-offshore-units_df13,Norway,NOR,2012.0,Mitigation,1,1,0,co;emergency;greenhouse;health;medical;methane;temperature,environmental_health;general_health;unmapped, | SSL bypass used
offshore-wind-energy-act_8c22,offshore-wind-energy-act-wet-windenergie-op-zee_d9b2,Netherlands,NLD,2016.0,Mitigation,1,1,0,co,unmapped, | SSL bypass used
